x_loc,y_loc
22.1935281819988,5.58048165918927
29.9713186122737,7.40662135665744
22.0021114870253,-37.8890434243676
29.7255888088848,12.8567014876665
-38.3543532294172,-39.2840053950163
-28.9054462516465,-2.32789546061444
-56.6544595997462,21.4789813900304
47.0699832519089,-38.4271454002712
-3.41168219037762,6.33636861346904
-9.29203085736767,-31.910270058664
18.7004134131405,5.61394335073467
39.897553576773,8.27358525745054
-9.11767982354103,-39.026422978074
10.3599628149912,8.33083833586433
-23.0772733517367,21.998227131063
-41.4838362798854,-38.6093841357116
-56.1049940457045,9.36379194219556
9.7074751410239,-33.9067563748441
-30.7303210282959,-7.08941972258249
-40.3476645788398,-17.2234999166771
-21.1760673869912,22.599843038435
-27.8428415048014,31.8218289832045
-14.6606209857857,2.23620252195373
-21.6352130721907,22.7642577571668
-15.7456713414909,24.9956589612214
3.42768173531024,7.50475787106032
2.30284252680209,25.8498772035388
16.5258728813076,-35.4707311234998
-33.482426301769,8.08107244000019
4.04970007553519,24.8773476489732
1.99627130966716,0.116833410924901
-29.8694070199188,-2.59393988779121
-56.1113951810352,-28.485954698766
-27.8457979999059,-3.01505244263848
-53.0071680762887,11.8773370492448
14.6584142802332,-10.6328369526971
-41.3972886157484,-8.43225300390556
-57.9602959432092,-5.21659512464146
-20.9106533635706,11.2242512115554
-45.892954402848,-20.1418674605432
1.74006153566918,10.5862495268931
-26.6687435268616,30.2038315426272
-48.5589753898581,-30.781106361976
-59.1912105588062,-13.0411971953795
-23.8523026971056,26.0777555824959
-25.5593524894505,-39.0934308105957
34.9163718139944,8.03821880845118
-14.099251641792,-39.1860526165895
-32.7070815289424,-3.5661578497475
-48.6397396176484,-34.5683258986747
18.8023451021929,2.64527567354823
-56.6687775302062,-38.6959016118938
-43.8125029596813,-39.4693751671745
47.5659520687243,12.9304919496889
-57.8016540529163,-7.20854558214104
-47.5826008697917,-25.8929909101562
-29.1351825890512,33.3479863900966
49.3744156450983,24.4704879496723
55.9690797874038,38.7918851174803
44.6307870521413,13.4034320084144
-13.7233442723362,2.58478875579741
-50.6805033397526,36.3701961696355
20.2293191052014,5.21908754843698
-48.5639552417097,14.1631273929083
-46.5464416084304,-35.5591539794142
-59.1163737255738,27.9933717224869
-15.5997977629102,1.89276842156462
-37.2644860725033,9.36243807873676
-28.7494768523353,20.110969283016
-46.0280671847222,11.106621576109
-54.8538494330105,-33.6587622565325
46.6182456417748,20.3311426725648
-5.93300955673745,-31.407946908742
52.009868860327,5.26630207055726
-18.0787986648642,-38.8070479236835
-23.9500020879181,-36.9622402314818
-24.3900117914249,26.9208860171774
-50.5564169586551,-36.4290045435525
53.0432828234689,-38.6613813340886
-40.2375446506833,9.73529571140036
37.013873661987,13.592256506313
58.7684944014378,-22.7157138375809
-46.1982257354276,-21.0941328718152
-3.26742349013998,-28.3792969017204
4.28707254448699,-23.5318156671918
18.3180947263377,6.53797388146476
58.6907691666405,6.34184845091689
-41.538406717179,-18.8283204449653
-51.0818384085699,-31.6554348295207
-35.3937426542882,-38.9687197351421
58.7784310347932,-20.7161479115926
-3.39581747085473,-35.1103271324442
-52.6006454432655,-30.3553118371806
31.7147153207222,13.0610889501644
5.97653587315798,-32.4939895289352
53.0037048894399,2.4412357238119
1.51720490985857,-19.9296882098633
-18.8563746657486,-37.2988092725547
3.03393260588823,-31.9905417717846
3.18885034218436,25.3862068992476
36.1493937891223,-39.5645777996478
-48.0463709645105,-37.1699969610245
-32.7301067971812,19.8965283314641
56.5097112676662,-5.76421465299082
13.4638813834304,3.48314426033701
-59.3003229547356,-14.0352266139857
-59.2054169143543,-15.0307128486967
-30.7503608092838,34.5191179806745
2.04174181294102,-31.8658123430567
41.1366934388038,-39.2950094572341
51.076180398613,20.6031461151199
58.7263388717959,6.48559615609159
43.6311272475496,13.4295140919921
-26.9981814515177,-37.8822847499141
14.5094477985108,12.5510324655137
48.989855940213,23.5473878286786
-51.1895244094496,-38.3261159400024
-4.87388111861776,-36.4542557546899
-50.9705253739564,-32.7024602303978
-36.9141794542556,37.7816030608021
-41.4416466809037,17.7938673563347
-48.2468266972188,-29.8310731027247
47.865751685988,21.8932104268831
48.0656975361004,-38.3346626221074
-57.8393750596815,-6.20925727256837
51.0574923862377,-38.4245952228073
-33.5401240906434,-39.420510303687
-9.0485281754043,4.34968136574742
-48.5475393615771,12.7280773672922
41.8917509845634,8.42313512088596
-14.5407611784772,-34.8135497743826
-20.1713001471229,-35.7191529293526
15.5080045494959,12.4973257148935
3.8946161332815,0.735754069118554
0.970620731091384,-31.0470290100218
-1.51583071015952,6.97005044039764
-34.1735476717957,-10.6994316908741
54.0322620050672,-38.8094359806392
5.39315162327833,7.87005338427434
-37.3871032646356,-39.0301796563097
-1.866971365355,-33.8229219105515
-12.8096746231246,-33.8125441786216
15.3300154548551,12.8194710707222
-42.7605971433553,-20.4083541715038
28.7270073763796,12.8034556178184
-8.97629670008584,8.32014601443953
-54.1056832992295,-28.9207138853373
6.9241636563299,-32.813366398105
-50.6335117345773,-29.3987282841749
-45.9311427810182,15.5992421369267
-40.3435003368091,-39.2857015619441
-50.1159658377645,-33.2218136737325
27.4371372085241,11.6800541156893
1.36507399531263,26.1971381736292
-58.8878878868581,6.5510078816031
-55.5866135988642,19.7881394458244
-23.6605959233278,3.76137848186279
-0.743761587797497,-26.7733547181527
1.53320022859243,-30.2202858159213
8.58871444929872,2.40317431267694
17.5939739871375,-3.21541912522329
-46.8515890437635,-22.9837543160189
-34.4493297137773,8.33621512918936
44.0896117029426,17.2465654890056
57.7591761529188,6.73975412904187
49.6676279511281,25.4265353039349
39.6420776140837,13.2706230156647
-52.5698931715776,-35.0892457499451
34.3567808237127,12.2067935894641
20.2360555859038,-36.9564861333436
53.7558296710274,-0.462218158838779
-58.912152374683,-12.080923000228
-25.994316841508,-0.655876640238914
59.4613753072357,-31.4678916606473
-19.0639429701309,-38.6353193651947
-51.8587680106735,-31.0258473507894
-58.612282878304,-28.4905040226079
35.6994600336609,12.8099387434689
30.4361864447316,11.6947156812518
-2.9459921448812,-31.5855885561946
54.6011973202961,9.2059629276846
14.5945296383469,-34.9523204398122
15.6207081418823,11.8626545983991
-25.5094447996917,28.5770809235046
50.1895609519935,28.3692525814245
-32.530482941614,7.77479831595967
-17.1917536087749,-36.1939724664999
33.4022166074342,11.9087882925305
-44.7024436437001,-39.0132988808714
-20.6668074626994,-38.145157985136
-51.3539439618556,-30.0922536304304
-56.0965921494022,-24.4141334228598
-4.1670840557755,-35.7468393907587
17.0738046245486,10.22357817624
9.36016897138767,8.31053389564786
59.6746885452665,-34.4556601265467
-21.0925268716456,21.9243222312257
53.7274924399391,9.69241927931388
-39.5124818340392,18.2397269940599
59.8634713578944,-29.6108282294872
11.8308072981473,18.7382029070777
15.602912441236,-7.79119089505398
-29.7401000409133,19.9743468168857
25.1854987910331,-39.4510639237325
41.6403460867996,13.2471725642469
8.54182360770175,12.0337851540245
-58.2803538773749,7.34530154727169
5.56532812825754,11.7497969860204
-25.7611695808153,6.28856884946199
-7.91122371554574,-31.7023407471863
-54.3716092260583,34.8581499187861
-59.2211865432046,28.9878636899056
-50.3613919840973,13.2861003475771
18.9598526086309,10.8885607863355
33.7145619156049,13.039215993021
37.9370498661223,13.9766335297137
9.54152579531173,12.0581887621148
50.6706485731606,18.6493330730909
-4.98751223634424,-29.3976733345165
-14.9213854588284,7.78845749822159
-53.6705764188902,-29.821092695995
30.9416045883386,7.64858235486147
-17.4759166528093,23.9930252097796
-27.2799997808483,30.9952642889563
49.809831370468,11.8740366444198
-29.5073815102479,-39.1332817751994
-1.05471512234591,-33.2396211341996
18.5016545348913,12.4495249364188
-22.1497821083185,22.3720720098331
-7.23604605098196,5.18243251317843
-36.6088472510329,18.9337390663245
59.0650226020198,-38.0269287285676
48.4239520541857,22.7229166091814
-49.4546440646483,-32.8181875140828
17.9201322423849,-2.27010394363888
-37.6083776576277,-14.3317274742449
53.4966082678772,0.503599766108196
38.6652445420675,13.0566203301318
16.5060047363403,12.4341147422828
-13.095438318207,26.3805907057443
43.2697317001324,16.6740300918537
-2.47402193727825,6.68392184645304
-32.5416784573798,-39.4762446505191
14.4392732485163,3.70362262554367
1.9363361166623,-20.8376138849509
45.2808219516913,18.8455476891537
-31.7687485755545,-3.22042490571949
31.1705711188422,-39.6279783240767
-58.698383131538,-26.9780796125676
-58.5895848952356,0.737280257663777
-17.845048321349,7.11773214059373
56.7595775685582,6.76808556289731
-4.38795184121313,6.11981014825122
-58.6370809554333,26.0520294904403
55.01792771289,-38.9781461238499
-14.5754235040583,-33.6012266279599
-58.0291711030127,-29.3028959585087
-53.6975269300806,-39.1000545977719
53.6744736725761,29.1841768980223
-20.1126555025769,15.1339447184214
57.5253481233261,36.1785802756685
32.1616655019268,-39.7611395940395
45.6301150993051,13.3667788482254
-59.1754096011535,-27.6641334677036
-0.562534029893889,7.27208593399818
-3.06067451264682,9.30059880707525
-45.1948441452703,-38.0976452528931
-21.6242287292525,-38.4338524921011
-42.2263815343342,9.94535567337521
28.9843175751294,7.24590747214216
59.4712855825375,-32.4678425526632
-52.1067772244727,16.2298833654979
-9.89187403608659,-31.9104555632183
-24.7629437648761,6.22902709610777
-5.66106616146538,-37.070972633263
-0.951974664404465,-31.7079285924911
-28.5491891245512,-39.2438313626394
-47.6594145981039,-26.890036371077
45.8338289371636,7.83083265242856
37.6933029075109,12.8213981819068
-47.2333894430308,-34.8324472486501
-58.1615016898145,-19.8768397120081
14.7343863863955,14.7286479265254
-19.745152443677,-37.7571476426053
13.2467264101531,-14.3685353228747
8.99319378088467,-19.9116739150435
-58.2233296096317,-3.23548209385787
-11.826829021775,-32.4113206024597
58.793694688548,-21.716031415244
56.197781573359,8.0066999255273
24.7834612406358,12.2288875791034
-23.2882311135922,25.252029690524
-31.44369360914,-39.5573248899613
-43.9280605025691,-11.5069455180309
46.8306290067162,7.75089754537427
-22.2593486507723,-0.150191117872147
52.0643962729166,32.9991821316037
-36.392746382625,-38.9240929408448
-8.44241083567921,-31.3828747432258
-25.9984784334012,-37.9066543122556
-19.9425303510191,17.1266418049322
-46.8253345952082,15.1515580971892
-19.7883000644666,6.65452910673411
56.0406030738937,33.5783708169098
7.83254528356472,-33.2315085023019
-30.5437075962436,-39.3862522471238
-47.3464968126485,-24.9212631323292
-23.0061454550153,-38.0978312545633
-40.610288240057,-7.81530048655787
-11.8269788327585,3.21966015510508
22.4910434889663,12.2998076871608
-20.3785739438392,13.152051407885
6.54374186929169,11.9564526207259
-1.51327053653454,27.0367956050631
3.64520835976675,11.1902595562806
-24.9082734243279,21.1935967354862
-22.7640441683485,6.27604530970146
-28.9981386181253,-37.8890125338207
29.1845117085854,-39.3955098186519
9.62958967533912,-19.1403113119044
26.7735907269066,12.4264286489314
21.1439934026007,-37.3755910378863
14.3307458750161,-11.5776297427958
0.0480242733694143,-31.7093861421859
34.7120164686317,12.967910911532
-30.1901804035691,-6.24784494544164
-42.2778857927507,-38.7799920242892
-32.6893045963599,-9.35930649603938
11.3511134512197,8.46358025201702
3.29023435541947,-25.6403993224596
-57.6440326721283,-38.4748192558485
-49.6827558578406,36.4372779282468
-56.9136891576505,-35.8330994739857
-33.4203789849558,-10.0416042597314
57.780924766007,39.2560530848776
-58.5586895189212,-18.959102370276
-48.7248646930669,-27.0960464659456
-33.2659808268383,36.1434533328532
13.995440170329,-12.5197391230719
-30.6693975662855,7.04320263583462
51.7276899215333,23.5308879961509
32.9227010745244,7.89014322334756
-21.4513560637348,9.29962659715819
-21.9389136516394,7.36853882793826
-50.0147657514373,14.0870615119967
35.2320857700603,12.690364939835
59.7933646270311,-12.8310241029607
59.8787991745191,-37.445750881389
5.02135223179456,-32.1979756588688
-39.747857188575,-7.30912593026376
43.1150274676276,-39.005819163524
46.0750278139028,-38.5274632769546
-49.9200349315326,-28.6980494336898
18.5148142067403,0.666802302078172
-11.2093514258141,27.0396283436784
-38.8546928096161,-6.85939557531876
-11.9278000150425,-33.3410601644493
52.8111704174416,7.29570176953668
9.01199761818907,21.5483614849786
-49.8156380998365,-34.5728135834449
54.1231578830915,36.427757423186
-11.9342366799163,7.89981044368594
-44.1838343163584,10.3539136143202
54.0851127064046,-1.4064494242673
-50.8320527961461,-36.0707364103762
-45.828850748998,-36.2556188805104
-52.7320903814957,-31.5386170003612
-6.4204500487839,27.8522841810106
10.2958077160435,-18.3945542990376
-26.99199879922,-1.74879167225863
-45.0371367929447,16.0472971483804
57.8302925115915,6.85133831942823
-29.5450183738954,-39.3350679021971
-31.7359264859053,20.0042571979357
12.5275040384364,12.2894626350355
-58.4927050337338,-37.0601992173154
2.29278562789581,-21.771928471127
-52.5583547363509,35.698165426805
4.79594276519591,1.16889411875818
-43.2090100646408,10.1309390008253
-4.42354676460413,27.7573250345807
-53.3648440279676,-34.4825719200126
23.1760486200328,5.7666364035432
-24.512333694758,1.95240342753385
50.0178904726407,10.8959203885467
-26.0282951793878,-1.48181726688933
6.63264927151449,23.3751120159299
2.43212785130867,7.4105641130432
-47.8713842116963,-27.8673126282907
50.3665610673293,9.9586750543895
-21.2987373104952,0.12770428139007
-57.0435072470358,-22.6558615662248
-59.0745889801492,-16.0221179382699
-38.5170728472362,18.3354398405945
-12.9342313567186,7.89654756656948
-12.137327648872,26.6669889342768
2.97770353083908,-27.5985810687388
-20.1092221373954,19.1044581129905
-17.9987643249266,-36.7845092596096
-30.7389545107872,19.9264955053795
-27.9981411495839,-37.8912626251313
-48.6969275018924,36.6050350521146
45.0816532829253,-38.642385168712
59.6766127189423,6.17418065321854
55.5514171938935,32.7061912626847
-58.2264441187945,-9.1619851309718
57.8209869438731,-39.3399884664894
48.828554036515,7.66102084325806
29.4364780234966,11.7188625757068
8.22315702271324,22.1629593331113
35.9036895406406,8.19697556153639
11.147975139213,19.4687781891159
55.4965197917947,-4.04185777093421
-24.1074499915665,2.8667716175372
-14.0273088451782,26.0177996901964
-21.0182432487002,-38.2946721213012
-51.8106135109767,-32.1600103045634
53.2253859698655,1.46611650105945
31.9242842832949,7.83389457011087
-10.8682848858013,-32.1263765037482
-12.7707715865647,-32.7414303332739
37.1463053657435,-39.486045587158
-20.7818832739943,6.54142558890749
-34.1805500331327,36.5478827666214
-3.93423647892685,-31.4327058029925
51.3119537790479,21.5749541790288
-8.40836069675288,28.0386843930091
-46.2651505288983,-23.9616208443237
3.1078566203511,-24.6571707825203
-39.8874249461151,38.1455758810069
19.9159164835728,11.1817192196628
59.6957260171951,-35.4554388144446
-20.0202752595767,16.1296685208401
-33.6429624606841,-3.91847430068649
58.840002888756,37.6829568726151
-51.2647889382348,12.8572950966122
-45.5106477166875,-38.4243963622772
-57.7125791020419,-36.4345767027735
50.8204926730928,7.48638789639756
23.4803498509002,12.1539552883561
-50.7708838548803,14.7414966987385
-17.5291848092823,1.38310889600265
-31.9954778878379,-37.9772619863782
0.970570192083941,-25.7435739561912
-44.8206148062252,37.563327807453
-45.6659323719138,-19.1679778377057
34.1615495221582,-39.7821709936896
-46.2627908262012,-37.765396557413
-34.5547760517743,-4.3290787028832
-51.4352222090614,15.4889286696655
49.6985032352933,15.8140356607616
-40.5142507413509,-38.8541368342967
59.622281728971,-11.845767465332
27.0784106301034,6.64370947417436
12.105644870162,-16.0041139143657
-49.1656607843585,-32.6860477399824
-27.7499299256968,6.3630387770163
-45.7734071172014,37.25970499516
4.03202657979066,-32.0522541632442
-9.97620805198001,8.30683104717775
-16.6186286741182,24.5078623894702
-42.4275558952719,-38.2786375748304
51.6636288642796,32.0830022998161
56.8537274327391,-6.70317837868449
-12.7708540029644,2.88935777384083
11.6513787739525,-34.3726089071434
36.9034176656068,8.17365869743461
28.1847529403003,-39.4174735441349
-11.1010070216079,-39.2245874841543
-40.9137732541724,-38.8431159822958
-20.2271636207078,14.140522405967
-56.6665409870348,-30.7662489284528
-29.9981237055926,-37.8835513212258
51.1401758370333,7.06728265814254
0.107003144428437,-26.2478079834083
-33.4279728432683,-39.3102875586341
51.8172140985896,7.40547807032217
-57.4861168426491,-21.7591471491048
43.8858227195212,8.28282794490164
13.5223352848132,12.3910047013553
-53.1450759905991,-30.6718860315742
0.0,0.0
-59.6828375334346,-26.802439268152
-6.78716089195483,-30.2693183156811
-19.9033710486254,18.1258747852906
-56.6179343248584,-23.5607857000114
-23.7640441613259,6.27592679789046
-2.44194031148285,-27.8148701821596
18.3325788740802,-0.316452641225074
-54.5440881148415,-26.9707146512737
-0.543020379161437,26.7946910158512
-56.1088941522052,20.6409131693887
27.7308766641646,12.7155715795522
16.2921676369707,9.98127726748779
-48.9949870628954,-36.8535676673664
-24.5606827011307,-39.041868674321
49.9027772367879,27.4112572261681
-38.5276829444114,-39.0855345045015
-57.7943444716833,-27.4055303132198
-44.2410176712121,-38.3980034680058
-54.8395019688382,-33.1321136207866
-19.2491021493847,23.06849333633
59.248115973353,-25.6739248071663
42.4308490928025,16.1297177080893
-58.2810143938497,-1.23631417447921
1.43357331939665,7.35681611961117
58.2174558749049,36.9003744708547
-30.997793474071,-37.9092486749843
-14.8738155132107,25.4854215717725
-7.98263549146188,8.43256221645674
-54.1282703861089,-32.9706234284627
-37.5335163156339,-39.1933895656957
-20.634077215566,12.1852432169097
-58.3031549170377,25.1094302113819
17.3649545491009,8.29482748700665
2.57395379520502,-28.513450540836
26.437241625914,11.6656033760261
52.5590617342305,33.8682656036495
3.45969338128883,-24.0934594335647
-26.8324418684997,20.6701566227284
-48.1254701617842,-26.2955927222049
59.5245541645455,-26.6349565061493
-27.9571151234443,-2.01061313951422
-47.1152981249762,-23.9483565762723
2.59813097139596,-22.7241701532659
-44.88717662156,-22.5120759320705
-43.3447842507431,-37.880275749451
10.671857265039,-34.1712693591761
-57.9846231378039,-8.19166424943171
-46.9403890890822,-24.6992202524314
42.6384508456105,13.308710279829
13.6140244313229,-34.7558273381553
33.9216801588618,7.93531831666615
30.7181068323952,12.9787996981655
-56.2854510869916,-35.0550783132356
-54.9764978197399,-26.0690374101781
-46.1317691371103,-37.7481147682918
-22.7983308756725,5.56527771449191
58.8691365979433,-23.7106365221563
59.3068493881767,-15.7488671147845
-46.9306597300039,-37.0211176262767
57.9211338095243,-8.39440941504874
-39.3488380736639,-39.3888857771845
21.2018156896217,5.45200468668763
-37.9754559582772,-38.2695782528142
-30.4470599686247,-39.4753408269179
42.1221988196564,-39.1253652875419
18.939396618538,3.63583959468988
-34.3990341464409,-39.0714571889555
-55.3810446764757,-32.2914403811717
44.747687572486,17.9995171142278
-32.4333558184834,-39.4139069294483
-40.9102068179758,-18.0502684629994
-28.5199293911506,-38.9753630857091
49.4422534706732,12.2463239103766
-2.65465737647993,-34.4389988114966
-46.5015308026852,-22.047026379074
-16.54749604273,1.57360080035816
-47.698165666928,14.6635356384432
-8.17242494177293,-38.7000900062591
-17.3971569821644,-34.599480734492
18.4056366199529,-36.1507875690322
-23.5739957365781,-38.8792376994671
-8.17284859015344,4.83257396661729
15.2711874321668,-8.73456702277722
51.1102438412247,11.1492460185836
-15.4201206582802,-35.2897082619481
-10.9530442994042,8.09284285657314
-17.0865260214566,-38.9311245175473
-58.8953310703232,27.0181075815693
-22.3242799678427,6.44577515161808
-55.9680082984472,-31.4818270744121
11.5176259591453,-16.8129610941757
-34.6817013323336,19.4674041784748
23.7877129971724,12.1367711547282
1.85104874591281,-25.2694879763865
40.1368531019551,-39.2771404670493
-12.0993562762102,-39.1671526007199
15.1837754845925,9.57423031226766
51.5009663833026,22.5569288403276
-2.48311766302061,27.2805096818964
21.495455555536,12.3936408732309
19.2517562226763,5.00844374788913
14.2596211723897,9.1922109315591
-56.5921151523723,32.8461656669286
-21.152687211095,10.2539834048894
-25.5102439756872,0.219151051080683
49.6496755359087,12.8611283871958
7.3629326088256,8.2156584077408
-54.2797624965084,-29.2870572144112
-29.5913984987342,-5.44693282139663
46.6254475217641,13.2702730514988
-44.2746688660522,-37.5124244177807
-52.8532027864214,16.8953522832314
47.8299230965942,7.71332998044202
-57.5680877139356,23.2530096397964
-22.6379308823553,24.4923523845228
-57.3602819495902,32.2059158940649
20.4957765860257,12.4189777617306
-49.3483604289875,-33.862736396388
12.6294301908689,-34.5809725936819
-45.5771532326785,-23.2359075948965
53.2554560329572,28.2761988048459
-55.5026985954384,-25.2186770491227
-2.13116797641567,9.66940444573004
0.417884961526606,26.5178139199454
-21.1553973402952,-35.8967837667388
-38.9608361504708,-38.4399480765285
6.67053019040019,1.85612851355498
-1.15190176365378,9.8719820470165
9.57540217418222,2.5658006745136
